	h1_1	h1_2	h1_3	h2_1	h2_2	h2_3	h3_1	h3_2	h3_3
JMJD1C	6.88798601342447	7.00042724391639	6.68181421931966	6.51598109941487	6.32518672844484	6.26605013893317	6.63932577870189	7.43891093422082	6.27415904930599
SYNPO	5.88740014740996	6.01379500384142	5.78636260285316	7.33591194817057	7.44357225439491	7.13218363091704	6.47578349270376	5.50214980903016	6.54390241167954
MAL	5.59189099153769	5.7985084783043	5.75837841648301	5.17269008252505	5.49224940582341	5.16163599610111	5.6140628675296	5.44048678914635	4.99995872581987
THOP1	5.80293735779107	5.91016379374813	5.77709472275277	6.7515601120261	6.83293146077613	6.22518676334495	5.80476753490256	4.67809859810024	6.22986715811699
USP19	6.39574846935906	6.54926382264281	6.56461157886907	6.43769901470081	6.50967185214323	6.43821174395165	6.30509608832615	5.68343204240328	6.32977760632669
QARS	7.69492248403589	7.78935146056681	7.7230193951515	7.95799063817153	8.07406240730958	8.07892882545716	7.71618170209452	8.31981587711863	7.84083156062952
ORMDL3	7.06109656274435	6.85676540607132	7.02624510099498	7.07409861311715	7.33198300134722	7.25125313700509	6.55179488419364	5.93667335574334	6.67026219067841
SMN1	5.00764750156697	5.26549504690271	4.78173610490363	4.56474692641014	4.91669435835795	5.24576312478819	5.59622406169191	5.69404014196926	5.273068164535
EIF2AK3	5.08326454821166	5.20744776153484	5.19754571821797	5.57720192498307	5.42603380547252	5.4828975652012	6.82309690601103	7.28953331018259	6.88541530940704
MOB3A	8.99151874982046	9.10130528110014	9.09948762837525	8.75140747011294	8.90737117221135	8.74687612504228	8.38356812768906	7.72152087839137	8.47180480830675
KRCC1	4.43235673566665	4.64972649940038	4.41828310318972	5.01479801529177	4.72806234292218	4.91516543514176	5.0909163744102	3.70980745782758	5.23771705333793
NME6	4.06886832713516	4.07613607149917	3.72823855641101	3.86256881181713	4.43447887372878	4.35178001295906	4.80282451098477	4.78119209106434	4.30970316616365
CYCS	8.26044726678516	8.27140947116629	8.42447972400774	8.49224517307762	8.49460702635187	8.44609815359373	8.16728367672148	8.42225969367065	8.28799600485008
SLFN12	3.84578677512361	3.59687461713464	3.44583882571028	3.74972734230146	3.70497872980914	3.85462389320671	4.06844903428427	3.09313609737909	4.49327633860957
SNTB1	2.38996942570243	2.59256162426356	1.34072211989607	3.76915787225036	2.99870993286585	3.99586981864246	1.31194325372242	2.24513919082414	2.13338039352319
MTBP	3.60477867561982	3.58823569886077	3.55108198573762	3.88054655274618	3.99109674875597	4.15160563096384	3.78324897264801	3.48392605041125	2.5627731857791
TEFM	3.98372887466075	3.91966376548886	3.81532417317472	4.19979222658023	4.2297542244552	4.27992972793938	4.30646812365627	4.10907764124811	3.92136999071386
MRPL13	5.33431210136533	5.03381607231803	5.14086955798276	5.27137435738446	5.57096138183745	5.34885661775229	4.54831990449457	4.87740740632365	5.56098656630509
MALT1	8.0095332016368	8.07246287611096	8.05688356751295	7.86849248733243	7.67618850256363	7.81333402262406	7.81877673796226	8.14528145118395	7.14594906702625
ISG20	5.25659615109722	5.46742336567944	5.70072699284244	4.50225823961454	5.02504408067931	4.98461336329934	4.81829591974721	4.82045152151157	5.51743020031835
PAIP1	6.82084392457853	6.99226487396303	6.86938065722429	6.48253001824441	6.33122943902092	6.25672233677806	6.14866309503906	6.60409801665646	6.31924693883452
SERHL	3.73552726697469	3.67238170506069	3.5655090563729	3.46996870165804	3.79517653878071	3.93479424189069	3.82979155858504	2.12484495710642	3.00259378598784
ZNF131	6.35903244395324	6.19256352444886	6.34804280634447	5.78713934774659	5.45952146078184	5.70947447080272	4.96451666059825	6.32579685416936	5.78261261575585
MACROD2	3.02266453720769	3.09760058068777	3.3656684770263	4.87831154836287	4.91669435835795	4.64658676484733	2.60739913724859	5.03591122868613	3.87610525697808
DPAGT1	4.92328129590805	4.47329993201611	4.60445533661342	5.25078858541367	4.92470935142207	5.18148991090974	4.95754710578341	2.64567712040786	4.82044108186308
BSG	7.8254389864551	8.06547738546636	8.13815744118028	8.02619877298601	8.26766431024346	7.84480081072107	7.82835960309191	7.05866388012195	8.48080983287056
HINFP	5.03329608893758	4.90060085096079	5.23863791181271	4.40624310404765	4.86764617711316	5.23313551646044	5.24196372416949	5.95442982654749	4.97870316577982
CERS6	6.48209615584499	6.61771776781427	6.18007241167843	6.05987025219074	5.61124867793943	5.72759332799312	6.17594175513772	6.15970371431807	5.97736423757152
COPRS	3.70393414227938	3.9737289225256	4.15763134866692	3.62730523940613	4.3053712710999	3.91911261965842	4.47212027861317	3.21599284516462	3.84119964202988
TP53RK	4.47040804135484	4.5285294527365	4.54016620825844	4.49060003443017	4.53214213294692	4.25516182279044	5.21883384933094	5.19374003831749	4.47820889052063
SUCLG2	4.10962513474856	4.26142538259366	3.95337635448627	5.35412037297152	5.60128183318038	5.56580411013129	5.51310184061965	4.98498729352346	4.68919654858483
CSDC2	2.58756938558759	2.19754201856168	2.9912729622448	2.02088962901866	2.45122213756335	2.46950197183215	2.41729625386865	3.21599284516462	1.97065089348508
IL16	6.05745536186206	6.16958332662857	6.29275222110586	6.82534699026916	6.8666063968585	6.86181939461091	5.29268869664248	5.00216243733159	5.4103732569469
GNB2	6.88093986979234	7.15831931114966	7.01446258961669	7.13901413691048	7.11623000797237	6.7037653417026	6.54715971541645	5.58427657574372	6.76487275794679
FAM195A	4.28356319869749	4.17752412498472	4.49565794711893	4.30337941277898	4.9641297011557	3.54296413377317	3.25623382113613	0.771208002491723	4.23995205772123
C2CD2L	4.49522921344088	4.28834211561633	4.61836093863864	3.88945210596807	4.51100336588877	4.56831970805007	3.50595387368905	4.98498729352346	4.53027054609178
CLP1	4.68518018221401	4.86528219506729	4.42621001896135	4.41860031056763	4.6624740012946	4.44233177066668	4.96451666059825	3.21599284516462	4.74691204644112
RSPH9	4.02692656406185	4.14254798674174	4.19522813532457	4.07263320411265	3.70497872980914	4.2299612686653	3.13791385394737	3.86806954174431	4.0286830148565
MYEOV2	3.53467443715547	3.66418455209407	4.20447621212659	3.57306219462214	4.2297542244552	3.69803353026601	3.7187602461963	1.3017227191905	3.73111019031822
GTPBP2	5.71850025541404	5.0960779472579	5.65085929651226	5.60989896280251	5.56584543661513	5.94063118191298	5.50834046652592	5.22333482050579	5.92554164193152
ZNF24	7.02532977912752	7.03341836175979	7.00919487024207	6.81018514051042	6.80280697990509	6.77736543674457	6.95667353927723	6.71762696228688	6.91508980891379
MANEA	4.09346031531755	4.17175333712677	3.77864350984825	5.36693018002283	4.91669435835795	4.99960253751879	5.2815696046789	4.98498729352346	5.15959027284604
AFF1	7.20062949248371	7.14733427045586	6.84297574045186	6.97089662236847	6.81147835110982	6.68997054298234	6.64150178973416	7.45146983869518	6.69001417118585
FIBP	5.43074927584477	5.55204304723739	5.33441754304186	6.18630479546349	6.21185253345531	6.18968240902285	6.18492121384081	5.11698283933345	6.13937913414463
BANP	3.27283679210443	3.49887617872213	3.66265021478343	3.71006312472795	3.66725906385998	3.62258130183654	3.3443647314148	2.45926399617698	3.49701874029539
PPP1CA	7.04857399552107	7.18935396797297	7.23356494101896	7.74758616406761	7.91317374817917	7.76151448881523	7.79649154942886	7.77245979870118	7.71794208995204
HCFC1	5.76771724674602	6.27022852444932	5.84371577383095	6.69553816687011	6.89135659713216	6.25983830999991	5.78521852249778	5.69404014196926	6.59368610794057
RASGRP1	5.76261487169851	5.84819804044174	5.54926841536569	6.32241151324418	6.25062830650547	6.46275724219881	7.02160150189289	7.66871736180593	7.10729774627748
KLHL6	5.17829115559743	5.29499355681682	5.07684869395088	5.83632689737412	5.8318663481099	5.57083092720612	6.73617317728199	6.6913954207137	6.47915523036492
CHCHD1	4.70659348872987	4.34584844386974	5.00985438798653	4.84665239303481	5.23942595927605	4.96183349464305	4.70634098694223	5.44048678914635	5.05684654533389
MRPL52	4.21797485706992	4.07613607149917	4.36154059140362	4.43693990127057	5.01756896011716	4.34005072037695	4.36030627528382	4.95001115528049	4.98404648685412
RAD9A	5.07093374630094	4.81062812019722	5.19290682341445	5.49789744523875	5.69798100368432	5.55569762368096	6.04068834108366	4.95001115528049	4.98404648685412
AGAP5	1.92556584910261	1.23122514481796	1.98054655565174	1.27307665261546	0.821171747313659	1.82967753607648	1.22174544475084	2.81073636667836	1.57698704499881
TAF15	7.19495888561199	7.22670966369547	7.30623797120714	7.46290121149547	7.53279775442646	7.51259048472965	7.59790585132191	7.28603162147104	7.55695856450499
FAM21C	6.45388394696464	6.38315887625714	6.38917731172045	6.18811042153259	6.16863493430816	6.28146369410292	6.5261151682539	6.3661545917855	5.92554164193152
TMEM134	3.0893906510085	3.15722456337419	3.72823855641101	3.45804553428222	3.14309984220102	3.56328411815277	3.30097213590142	1.99360042382817	3.62566089173449
ZMAT3	8.37729863696336	8.43451667008076	8.14957407959022	8.12612133402959	7.72748973126914	7.84064468241386	8.27492686768524	8.85690175088901	8.15337876230581
ZFAND4	3.30126520043095	3.25870588124007	3.50691440246205	3.25251533013314	3.39463860919699	3.43683578291183	4.01574198395343	5.44048678914635	3.82937420663309
ZNF738	3.99247250773272	3.07304347644379	3.77864350984825	4.14878254303845	4.03618463828451	4.26759892602866	2.806707945472	3.86806954174431	2.44372051413534
SLFN11	4.76389215822805	4.42560318998482	4.51808371018016	5.69108834387277	5.54519828577237	5.68186223959486	3.84497796239972	3.75103012055409	4.09931855744956
CORO1B	4.82390892475597	4.94863794156277	4.75050772025204	5.63394443676916	5.65526651732368	5.07936981431613	5.21299297074188	4.89590374994104	5.67109061162617
FUT10	3.93919771469037	3.93337118490946	3.44583882571028	3.95878412707643	4.03618463828451	3.69803353026601	5.45490120756446	5.05249411288174	3.14296644235239
LRRC20	2.22169794311263	1.04174734595425	2.5143702073811	4.22111323099401	4.60378000703558	4.39776621823324	3.23333341902605	3.97632243239633	2.44372051413534
MUS81	5.91065117509133	5.81895939478917	6.03469524253593	5.70123927434094	5.98536037920683	5.85256142674982	5.76540097131508	5.57282655500018	5.88612898493032
CFL1	8.62653225847227	8.8584503383774	8.82753376074878	9.23875205052396	9.50316306597515	9.11098761130135	9.09548721450896	8.93499742714338	9.3359287171028
TMCC1	3.81654195534775	4.01942896653066	4.07936429186966	4.51957078785779	4.32972113251565	4.25516182279044	4.95054371804565	3.83010169154529	4.33501425469284
NAA16	4.93239788258503	4.71069451669181	4.97785244648248	4.97351637075655	4.74626693829977	5.16163599610111	3.06196500071407	4.14044181215744	4.65610576211641
FAM192A	6.47587428079608	6.32455128398652	6.70643418609266	6.80901221764834	6.73149324832245	6.83281952288836	6.72390354947226	5.60690755024329	6.74297777882465
CBWD1	5.65383082785631	5.4170916901293	5.70072699284244	4.62996458585662	4.95633133059529	5.07229776564063	5.33094421565248	4.36946732582634	5.60673438839286
RAB37	0.666179220283958	0.763446183467148	1.12391073082292	1.32651591157692	0.952416280591912	1.76096478599246	0.911405324138692	2.55547931143629	1.92692951605576
DCP2	6.22262721531281	6.17536278369525	6.2330001748967	6.64909962794381	6.47461398591758	6.17325062500382	6.02076588354292	6.62642256332792	5.78261261575585
SNX32	6.46020117672284	6.70920130105991	6.46038713427944	6.90874344457684	7.07900853820999	6.98931423106515	7.26825340337521	7.43891093422082	7.22366927885229
RPL38	7.58504245755855	7.38159734883888	7.69704612468894	7.30212942421771	7.74796190035988	7.30804740304253	7.41284446929757	7.23971891503988	7.46537217175525
CYP7B1	5.364936495038	5.42923565948474	5.02036587376513	4.51957078785779	4.61372966744318	4.32822528498016	3.08772809677916	2.81073636667836	2.59106223021053
RARG	3.88387994629568	3.84185252893247	4.05911560802585	3.44602300603301	3.72347507342653	3.71629573665874	1.93997447633546	4.85867084374206	3.58404180253276
CES2	4.57888714248779	4.67033677907567	4.65929120269352	4.98602536566313	4.78200115003298	4.62741445557249	5.23044513970123	2.35617050321288	4.75943008628755
PDP2	3.38333633336998	3.47095217715969	3.29816165766802	3.60585212973981	3.34771756180949	2.84635627722311	2.49636782485985	4.44677305199379	3.49701874029539
SP3	6.70060305088748	6.84684063556736	6.50597971176471	6.84836614699703	6.74739713423762	6.70833445095605	6.6151705029321	6.43733335610748	6.42518038358359
DMXL1	6.32135755421277	6.34007123687578	6.05016665129837	6.26881714246224	5.98918715874734	5.856683415385	6.37214788792834	6.2630610988214	6.09315054873466
ZNF621	5.2493189853983	4.97869517541895	4.90597921126967	4.12635677997721	4.16356394476074	4.30427958935513	3.9186008255429	5.26661891823459	4.20376972141459
NADSYN1	6.52038648832944	6.39929935057234	6.81607852354008	6.5820166447253	6.79626907578173	6.97421721909888	6.91949774508741	6.84207433321137	7.17660822741725
DHCR7	5.78543477694133	6.21096910826936	5.7708828938195	6.40701853811141	6.34323945669034	6.08113242301539	5.57361082379231	5.70457080946143	6.08819708450053
RNASEH2C	5.19732434776004	5.25734420578185	5.42818496114641	5.05096775197185	5.28372270779514	5.36630878671164	5.22465117592625	4.36946732582634	5.00522404203251
ANKRD13D	5.29950474256651	5.02103463730396	5.48241344060944	5.16170504183125	5.35663228661724	5.07936981431613	4.86373889050838	3.43417301521415	5.16900430325391
MYD88	5.80542048239872	5.84094374462469	5.84371577383095	5.54656439244507	5.31455069787429	5.81068054561911	5.48429499255927	5.65113155049997	5.07698921167279
OXSR1	7.49484464858697	7.5310671755384	7.21652503772049	6.80313325661624	6.74965487341654	6.84739232397563	6.80961367664741	5.87274602895378	6.45819099694367
PHF8	6.23003992290341	6.29300134240465	6.23976282028365	6.03801081822701	6.24103163004935	6.05983764465216	5.62290023078878	6.18248358297437	5.72952044355583
LCLAT1	3.4983020474905	3.94017636281457	3.44583882571028	4.0881880183075	4.05090614399128	3.67953718664862	4.09409762165488	3.48392605041125	3.97602406558393
KAT5	5.49369033858469	5.57627208303634	5.57445325762395	5.00253707712479	5.38013903950187	5.47219105935979	4.93643411863021	6.08106326507851	5.34957654889573
DCAKD	5.28889664300053	5.27629169254603	5.37183824426651	5.71633299570403	5.75303487115364	6.10558546673993	5.40965619166652	4.5670672857115	5.14535303518927
TADA2B	4.48906384063517	4.69065676345526	4.75680770860778	4.2899900355518	4.52161146545475	4.24261656947133	4.56675715275125	5.03591122868613	4.41631435679469
ADRBK1	7.50633723491274	7.44097841587173	7.52778641956503	7.96905996388885	8.0550196444394	7.7304039562752	7.32350936881626	6.50516484678559	7.55246977730912
RELA	6.87622324919276	6.91319330297183	7.03404698593509	6.45429924539216	6.51764256325181	6.5288262518577	6.42615882257845	5.14817746093705	6.55291928503697
HECTD4	6.51432791757406	6.73682297292346	6.16593977581418	6.43466016146373	6.30075956219409	6.13642810306034	6.59734547258467	7.51865508052625	6.45819099694367
FAM222B	4.62460011653256	4.90756199855985	4.69253449472933	4.76190205624756	4.79079809827014	4.40903733056826	5.43997664300945	4.96760521529523	5.15959027284604
HSPA6	1.294210442897	0.41831069741846	1.46904621687161	0.902708202670342	1.78640632915298	1.26139377650195	2.7104926302127	3.48392605041125	3.0441130554261
TRMT112	6.49753445234556	6.53809307352331	6.67351330435414	6.13480734456704	6.67796777724863	6.42993622389415	6.19384512914508	5.92771248817171	6.5547159167024
KDM2A	7.74816693146815	7.77895020597757	7.66390783076389	7.50769076156353	7.53279775442646	7.56265343178605	7.69224032587692	7.81681600079507	7.42272305878426
NOC3L	6.25750322125655	6.2890086414036	6.40330171165131	6.60382444839283	6.66127525171098	6.65489519199459	5.21883384933094	6.15970371431807	6.06821137904313
ESRRA	5.49369033858469	5.76248662570587	5.66767411437293	5.50660589245045	5.59627247036664	4.7741001881816	5.03903860386457	2.45926399617698	5.59281201216049
COMMD1	4.26924352738043	4.31476584036067	4.67932895593006	4.8738311253802	5.05456316759936	4.89926780826155	5.95929265353524	6.07295821544145	5.48764447053024
MTX1	4.3932745704261	4.34584844386974	4.54745256233693	4.24905977149692	4.92470935142207	4.9770599688677	5.24196372416949	4.20119584323654	4.53027054609178
PARP14	8.34864185637623	8.35494863642103	7.89066345534257	8.23231314219117	7.84828787524028	7.7549041906944	7.81106435051614	7.83610043216673	7.48246253991428
CYSLTR1	1.88857164162041	1.68459076275591	1.84519470275686	2.36533516046745	2.10127966650639	1.89526587770406	1.8221379860416	4.91416595633377	2.64602868942846
PARP15	6.5532613348123	6.2890086414036	6.65845022625415	6.61996665921271	6.46640127849708	6.81598262817959	6.27457640125794	5.83490267780911	6.3150130545313
