	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9
UBE2N	7.77463529855788	7.75677301807454	8.0288823356172	7.46456226918622	7.31857547409294	7.30926545504963	7.7621340268372	7.60034862090628	8.04444434637208
SOCS2	5.34042453925175	5.11234330611341	5.05939241617446	6.62907564887177	6.56782263409564	6.50041180193232	7.07381030716144	6.92946124784295	6.50798036334211
PLXNC1	6.45625627075158	6.57568078863149	6.04110978932524	5.34858636699088	5.08520702501218	5.28577373971513	5.97249873550551	5.80361122074266	5.67960766001543
CEP83	5.04852595910091	5.19049676711204	4.78735319707945	4.72585052363779	4.38211842342891	4.53612104709536	4.15679002611802	5.02344793717535	4.26557798127417
TMCC3	4.96728037650027	4.82092329998957	4.79763983631649	6.57467919443653	6.20277662139335	6.27354167833864	6.28841698353129	6.73430669798432	6.65058475878491
NDUFA12	5.22199951412206	5.11234330611341	5.15450417347709	4.84094368806973	4.74578228227533	4.64140994598013	5.13908802438456	5.37918058650651	5.62411254742372
NR2C1	6.1334417272705	6.0964814317389	5.74943696295317	5.63040962496393	5.68521340595778	5.50623147517644	6.26139943289281	6.25955666360171	5.91875331609014
FGD6	4.01618997698122	4.00211486096216	3.63219227818703	2.16563468525232	1.54491357362475	1.95570247151915	2.64054027548088	3.40297114984126	2.20802695871201
VEZT	6.56938662148953	6.74803077930755	6.62859543004897	6.51237453553531	6.44828110266957	6.60173467232615	7.18150177961478	7.19580704589474	6.83839991912312
METAP2	7.04899612206446	7.16514360146772	7.39747342333513	6.99075572511851	6.97444789355828	7.0391567104659	7.11060792468872	7.39197430062433	7.56230197148188
SNRPF	4.99877292390381	4.89615193103461	5.42717763283513	4.64368198205697	4.74578228227533	4.83140836194215	4.90776247827811	4.91416959589036	5.98388602784038
LTA4H	6.63599422691468	6.56104462645499	6.64007391956774	6.53818885320965	6.30500467039576	6.32975768790519	6.60013792142024	6.34975447257329	5.77894168494754
ELK3	3.99292019765837	3.63777460339109	3.53716567080126	4.88631519583104	4.42098124576636	4.41265735986424	3.72207016097748	4.07935667832601	4.13049035824099
CDK17	7.19633783813965	7.45929314834733	7.23666059844304	7.82413765099145	7.71923034418422	7.78954728058366	6.58278198228647	6.79207472624554	6.63818773263545
NEDD1	5.92794546419524	6.24514579189927	5.91449620922367	6.08814324167571	5.73618347746541	5.96418394827425	6.40162759397928	6.35324768261139	6.33443130152419
TMPO	6.9796641009561	7.12874179546149	7.01984920936989	6.04077280157641	5.81853862471064	5.96079733864192	6.95742691489128	6.73430669798432	6.95293900166169
SLC25A3	8.662198984313	8.62601989384136	8.9284595426035	8.59497737293842	8.51463350581182	8.54038139581858	9.10263826194943	9.05998066488937	9.0096789282114
	4.2236664063247	5.33022153077865	4.56453056997244	4.5109267732052	4.5493053427419	4.48987686232613	5.34870184099971	4.95152301037273	3.46826273119313
APAF1	6.7339851918981	6.52917230573533	6.34627356396262	6.7070079174258	6.47160731883633	6.54858256583759	6.49272497899926	6.19872256397871	6.29548979996235
BLTP3B	5.81084843831577	5.84701252885823	5.99268527259791	6.02463059075653	5.6447424480792	5.94030901739578	6.37162245614163	6.39451948512607	5.47176017542936
ACTR6	4.9104580374664	4.6575649691511	4.85786541734632	4.80359027358736	4.82035676614962	4.91077660063764	4.50889626967041	4.89512384019981	4.79857049169647
	6.2426985067899	6.37034964348396	6.40800255371432	6.87172539001875	6.51939811736831	6.72862389651288	6.7081309700196	6.66009459318544	6.33443130152419
UTP20	5.73573851807001	5.86414687564008	5.63362851030255	5.75793916131465	5.45180416923326	5.81086478445889	5.81790186576497	5.55934961944562	5.67960766001543
ARL1	6.89223208619354	6.80415271911106	6.97182938428962	6.92270148547504	6.69019337307341	6.85074896174646	6.50198790032823	6.41137359083696	6.95543934031333
CHPT1	6.25252951614959	6.18913765722265	6.43131261715302	5.41820358084678	5.23992961981082	5.61364441759742	4.97582675322326	4.93296719134449	4.44709812119509
GNPTAB	6.95478943231708	6.88863570253283	6.8008394274281	7.84382159654629	7.38519256701886	7.61418344059673	8.49098154067121	8.34142404195853	8.46694900060526
DRAM1	7.07785098473665	7.05306116525853	7.05992664874523	7.26774430246706	6.9987362625166	7.10045689722656	8.15458911792475	8.02727979876638	8.18637160184763
WASHC3	5.05976779552282	5.19049676711204	5.45343901853733	5.20556086966508	4.80574707126527	4.96587427657644	5.23108380846534	5.6976777759936	5.52659604150946
NUP37	4.90631235920884	4.97397907136595	5.4304865678657	4.15825515488673	4.13572880059134	4.1286488249367	4.94898514100462	5.6186062050024	6.21847374614713
PARPBP	3.55820033251783	3.53880815259007	4.0225924979715	3.34534070748722	3.51827844712128	3.71159779422021	4.39418461079372	3.7167865989413	5.06253297414052
HSP90B1	10.5667213038171	10.5561107565694	10.6560184080459	9.75839679654161	9.49953547869711	9.66436344003641	10.685315606373	10.7800397455511	10.4507579560631
GLT8D2	2.03529879992892	1.75263856042309	0.705042843594716	1.83632705999936	1.85978691097816	1.35706503390092	2.34355853772375	1.30536035321484	3.85857780106075
HCFC2	4.6024343036782	4.46435820343019	4.43213819373686	5.39327518455092	5.18454104994428	5.50157761617022	5.02805671199582	5.3232822612121	5.15244961081713
TXNRD1	8.542759637479	8.60833339337352	8.63595934229299	9.30435054028253	9.17053333119467	9.2070285614246	9.22515324378582	9.09378506065427	9.28335062694231
SLC41A2	4.13432817586422	4.4279475632405	4.25683848038067	5.50220955610409	4.97852445756168	5.09506075666562	4.29109111782961	4.80616240627199	4.88505001242194
NOPCHAP1	3.21363604118744	2.95810767872307	3.92274356960644	3.6062072766383	3.50024452429102	3.62866145323814	2.88670086275028	3.69492716497756	3.12161220689454
ALDH1L2	2.58438426432148	2.40471525700279	2.34714925141948	3.49343934647635	2.56240100035359	3.04796097937114	3.92852103844491	3.00135416632474	4.52995505359937
WASHC4	6.83993933728949	6.90859260922464	6.60828566218809	7.56564277099712	7.54436366127165	7.65352244127217	6.9972737296992	7.00468987888799	6.50456973517946
APPL2	3.77378222173738	4.07456665531046	3.67745701192282	4.55654939033099	4.85624655327291	4.62438679813781	2.76886437245642	4.58631666704589	4.14808441825573
CKAP4	5.06349569175958	5.19592043906706	5.1704237285632	4.42744178770212	4.76100875649998	4.5897257906912	4.63212803566468	4.66712871263399	5.45771923695166
POLR3B	4.52343491435715	4.07456665531046	4.5943393791885	3.7107961779155	4.05154771366094	3.82023905422403	4.5451923988934	4.71135271289067	4.67050545290817
RIC8B	3.84482155866924	4.16583471287777	4.24184930616122	4.68535116135804	4.51379105612897	4.33106982536798	3.23664333380724	4.50070795153706	5.22055405658818
TMEM263	6.42906180904195	6.53774067563357	6.56076078721372	6.61566760588737	6.50137827290802	6.68618863019249	7.32931917094049	6.54567468254855	6.27161016444921
MTERF2	4.78059275385428	4.4279475632405	5.05511141884658	3.23742536832033	3.1298760743459	2.9692490033571	4.37414685755717	4.3826033521473	4.56966476340135
CRY1	4.84265372198653	4.76363755937235	4.49037145932232	4.62238720369374	4.15890512295744	4.34152418300514	4.13313875805338	4.46240406336042	4.32865666389755
PWP1	7.10975015314356	7.26398783237856	7.43089965163113	7.03574773539926	6.99391119099262	7.01650034964641	7.2817098815353	7.28264027671475	7.19644743981713
PRDM4	5.98802472285281	6.10515497514388	6.13941834371203	6.68406705353772	6.52386812881692	6.65089792710306	6.23386624913666	6.04736656408157	5.51985446363041
SART3	6.79131077217339	6.68385848539335	6.8984561979594	7.36069296984753	7.28605166568026	7.18995504806566	7.40780088128	7.41388480999301	7.14699105326146
	2.72283103429063	3.35709723677005	2.45506459058637	3.53960952790928	2.45414810970156	2.85713863703556	1.7378374768358	4.11271527527244	2.84785139446769
SELPLG	3.35418644049623	3.03274647961583	3.28270054369264	3.46978807841171	2.78727441119379	3.21646670372812	3.04716553494352	3.13723759440651	2.139314208628
CORO1C	8.6735251015791	8.52082288520002	8.53351595102284	9.58314279931517	9.28851654760719	9.31308848694751	9.0625072218726	8.83174221577676	8.87550986679558
USP30	3.81859001709606	4.01444566287288	3.96898775437567	4.49929207272179	4.48656958739394	4.38260012600806	4.45268026010386	4.80616240627199	3.15680163535684
ALKBH2	3.31719223301403	3.73038575357596	4.11597594454082	3.77009336159928	3.60521408389256	3.64563453184185	3.36402264028346	4.01023231767119	3.747546488672
UNG	4.16241071783226	4.51730708337915	5.22479821422199	2.96031577727482	3.32691292140546	3.61148630943001	3.58931495212571	5.10858738964976	4.14808441825573
UBE3B	6.24105347235751	6.31908097317345	6.24090729173605	6.43203880181221	6.26016410355087	6.30058455150016	6.23386624913666	6.60841043789651	6.24732860881931
MMAB	3.34196013816298	3.62174449357214	3.54939197313452	4.01853039122011	4.40168068980743	4.23340656614983	2.42372888640773	1.41639166560358	3.41111882408952
MVK	5.35874472245854	5.19049676711204	5.51395827963994	6.01240428842327	6.32819133977966	6.09041937451475	4.71412140786199	4.52569030809439	5.16114057108118
GLTP	3.35418644049623	4.00211486096216	3.56151553221701	3.56215209656037	3.57106586148072	3.30459761400679	3.28036471123656	3.03654359478704	4.29746204229396
TCHP	4.00847501185321	4.40002356167806	3.40884157382572	2.65944929791528	2.63030506485539	2.29387120741373	2.82898536489399	3.26141700562724	2.7124995415728
GIT2	6.654650026195	6.73505014509745	6.52715493646246	6.15640435919878	5.86508121064767	5.81462180491778	7.00380916574914	6.48646290396863	7.04032823789985
ANKRD13A	7.14007685336524	7.10587542212059	7.05028006349678	7.05971000320163	6.86596170810612	6.92039751865053	6.84545257648276	6.49281140724216	6.23091084938535
C12H12orf76	2.72283103429063	2.70778432463883	3.58546122784204	2.99386833698584	2.87386209618988	2.25014982998441	3.09691857014062	3.55632192674805	2.89028666078808
IFT81	3.01233765148561	2.93234458265799	2.69407172577371	2.57329265416557	3.00754053142185	3.04796097937114	3.32279997755695	4.19288562395642	2.75904212750983
ATP2A2	8.52698315012812	8.56759698144098	8.51259292223576	8.05027247401371	7.89687622971338	7.86123139166945	8.51405592363732	8.61242451547021	8.39047905803049
ARPC3	7.45448282856037	7.39236686457514	7.76753876932848	7.78634077673964	7.63702610748285	7.7019949541499	7.76790481469515	7.4904339910916	7.64826841623612
GPN3	4.54492797542479	4.93559024216164	5.26612824229793	4.77492651533522	4.55804897581388	4.5897257906912	5.97249873550551	5.01465098893819	4.9264204468418
VPS29	6.56413328827157	6.75906482958253	6.83245101291925	6.1711446666446	6.21940729593747	6.16294706655965	7.15238484699802	6.88429906630822	6.11938410600242
PPP1CC	7.13831046803177	7.16098996604322	7.35718163831456	7.25569308049971	6.9127278269023	7.01486834150757	7.64368226229276	7.46159515106511	7.49686621324608
PPP1CA	8.07808135520275	7.95050716044326	8.60114585869447	8.1021524447354	8.23209719506357	7.96629654938522	7.7230606828433	7.82578260174128	7.99425858920386
SH2B3	6.70683055559691	6.64274770394073	6.25777015302583	6.03272427280287	5.7010891649591	5.76887863230548	6.52942508303508	6.46724803559173	6.14589685901797
BRAP	5.10025424176969	5.61972814797364	5.15049668467556	5.34858636699088	5.14446361056895	5.27490592906998	5.78032955894987	5.71949588619929	5.5987458272653
ACAD10	3.32962933625226	3.5042509305537	3.34012882374171	3.12078044946806	3.53608972323774	2.76694082806399	2.76886437245642	3.50699421438449	2.50968265857311
MAPKAPK5	5.34961371070641	5.29021355861447	5.44364693315668	5.09395666139235	4.95885103850726	5.20219660676148	4.63212803566468	5.87825002163542	5.4647567876916
TMEM116	1.9083866874467	0.661490672364897	1.63792864773618	1.40890583626469	1.67921466533634	1.5131842358182	3.1915554442787	2.21609301511775	2.66440525337176
ERP29	6.83449519859936	6.48333396302568	6.84117953158075	7.04177571787741	7.01152477875082	7.10506615047915	7.03604950274935	7.02891891468694	7.1815741633356
NAA25	6.59537012510837	6.62677306276522	6.3233170997538	6.79290799083144	6.61885917326471	6.53498282609676	6.89902414120041	7.13825036737958	6.51477752569588
TRAFD1	7.5736409141338	7.41463473620032	7.64684631144254	6.91177192531678	6.71581567977145	6.82117313974769	7.68086185849803	7.47768784487245	7.50200646229748
OAS1	6.67306765982473	6.30660083444011	6.86216006873641	6.54669199201492	6.5394049948021	6.4286806219944	7.1786163885712	7.11168441060487	7.01178263971555
OAS3	6.83558567109337	6.82004548125796	6.45749951950342	5.9324677923217	5.75911421251021	5.83326153501762	6.09385877039157	5.92124742713089	6.1633051551945
OAS2	5.90942273419923	5.86073624747743	5.79121928704169	5.10934555440578	4.28011870992652	4.57207792487177	6.27767060206729	5.90229549560207	5.99365049855592
DTX1	5.31563002924375	5.29021355861447	5.36282140960181	6.54669199201492	6.5893076929832	6.56428857676621	6.13611645785327	6.49281140724216	6.28757375792951
DDX54	6.01522785954583	6.304091798954	6.06897846500365	5.80595341095584	5.98664319052858	6.36605381712818	5.48573854868316	5.75690118623267	5.63038514443925
RITA1	3.37833252782794	3.60553426639088	4.21906943750493	3.82704924641135	3.77981860627474	4.00256907655713	2.94219597534198	3.89990890276519	3.98143454884628
TPCN1	3.93711840599002	4.15473700399444	2.99156560235088	3.75059718597348	3.34723290578505	3.32581409991648	3.98245984555571	4.62150609550819	4.73012943559459
SLC8B1	3.99292019765837	4.35224783710865	3.95066757116888	4.4757373447429	4.36228725150734	4.38260012600806	4.85090014132243	5.01465098893819	4.68262901199066
SDSL	3.78285580536284	3.55578123119378	3.96898775437567	2.96031577727482	3.3672706590216	3.38765335373434	2.42372888640773	3.26141700562724	3.81518520554737
RBM19	6.27681788510792	6.18641559030022	6.26149083862356	5.970885018985	6.07458218447505	6.04636419443681	6.5696266172036	6.35673245493586	6.53163163140676
MED13L	6.84427990480859	6.84269695567048	6.69062607082584	6.52963530024347	6.13718827976577	6.35061001176362	7.12266814155253	7.31345277416356	7.30238088456619
SPRING1	5.53824572614218	5.95970269827845	5.42717763283513	6.21092073356709	5.77420135696849	6.03029838207718	5.52261455091819	5.49755451849818	6.29153720833685
RNFT2	0.822995196216059	1.09212502669476	1.27535856835147	3.80831268382977	3.51827844712128	3.30459761400679	3.69000895174518	1.94690638230236	2.84785139446769
FBXW8	4.18311961466437	4.41869948643849	4.16447446223201	4.87735432825942	4.79098791399286	4.98600523168268	3.81418836296591	4.40969701302957	3.12161220689454
TESC	5.25823348589904	5.52809767250807	5.55091300125737	4.09781930102475	4.07610481790492	3.69538756703895	4.68188107086178	4.81632227249222	4.46124230351536
FBXO21	5.79074864668766	5.72101148381082	5.90976217694999	5.570515569495	5.26150303175917	5.25292157923446	5.34870184099971	5.57738354227588	5.34781624218101
RFC5	4.68218904979328	4.75631421856649	4.9529703570383	3.91724705538293	3.9220711892325	3.57651017118703	4.76116998066642	4.29812878398376	5.08097022239719
WSB2	7.11245183003962	7.1706632448946	7.23949311579447	7.55584751970616	7.4465163378735	7.56596126685607	6.86712049378076	7.172268331358	6.59714549982345
PEBP1	7.29238884201346	7.32342364051875	7.77145825113492	8.23698759103253	8.48054579976617	8.34510044296596	7.54182816486002	7.45510747271952	7.91168913752031
TAOK3	4.88540336944586	4.79970681407987	4.82304005299317	5.59804875325114	5.23448548112069	5.23621063902653	5.95236778039927	5.7933611240489	6.1719311602101
SUDS3	6.19080944949362	5.95010602182233	6.27259566605624	6.66596849129883	6.43647502172039	6.32712982735915	7.25182247474096	7.039799019352	6.65674355166369
PRKAB1	6.4305059483426	6.38466931480103	6.53793285775946	6.58847179509929	6.58289570446897	6.65718875846993	5.5042943677114	5.93063084258953	6.46651082443154
CIT	3.61010143442986	4.06274121991366	3.43543578383744	1.9084768457552	2.33710868851135	2.1104250663178	2.99563523430344	4.07935667832601	2.27361530033959
RAB35	7.45873543308652	7.40412962880684	7.30585680701095	8.14664853523874	8.13463322146701	8.07444769885569	7.14944057038248	7.49518491209485	7.46913788744738
GCN1	8.3379256997047	8.25394770963298	8.30743241607406	8.23698759103253	8.22799376956892	8.10698233490335	8.03205864255332	7.80424944019164	7.949807472234
	10.4874207999579	10.5480487717301	10.9298119379474	11.0443425130901	10.9798977021385	10.9118183171318	10.7115036514209	10.6846520693331	10.9320648319395
PXN	5.34349410432651	5.26463318915107	5.35587701573201	4.93894212648225	4.46813233913727	4.64984678312877	5.57621929451402	5.24270474536507	5.45771923695166
